entity	entity_count	similar_entity	similar_entity_count	dice_score	
Charles Reynolds and Company, 27 Milk Street, London.	57	Lombardi and Company, 27 Sloane Street, London.	2	0.6530612244897959	
Charles Reynolds and Company, 27 Milk Street, London.	57	Charles, Reynolds and Company, 26 Milk Street, London.	3	0.9333333333333333	
Charles Reynolds and Company, 27 Milk Street, London.	57	Charles, Reynolds and Company, 26 Milk Street ,London.	1	0.8952380952380953	
Charles Reynolds and Company, 27 Milk Street, London.	57	Marcus Ward and Company, 67 Chandos Street, London.	3	0.6666666666666666	
Charles Reynolds and Company, 27 Milk Street, London.	57	Reynolds and Company, 32 St James's Street, London.	20	0.7450980392156863	
Charles Reynolds and Company, 27 Milk Street, London.	57	Reeves and Company, Finsbury Street, London.	1	0.6526315789473685	
Charles Reynolds and Company, 27 Milk Street, London.	57	James Roberts and Company, 27 Milk Street, London.	1	0.7920792079207921	
Charles Reynolds and Company, 27 Milk Street, London.	57	W C Jay and Company, 247 Regent Street, London.	1	0.6530612244897959	
Charles Reynolds and Company, 27 Milk Street, London.	57	Reynolds and Company, 32 St James Street, London.	2	0.76	
Charles Reynolds and Company, 27 Milk Street, London.	57	H Merten and Company, 27 Lombard Street, London.	1	0.6666666666666666	
James Hampson Spencer, 36 Bridge Street, Chester.	56	James Hampson Spencer, 36, Bridge Street, Chester.	8	0.9690721649484536	
William York, 22 Quintin Avenue, North Kensington, Middlesex.	56	William York, 22 St Quintin Avenue, North Kensington, Middlesex.	13	0.975609756097561	
William York, 22 Quintin Avenue, North Kensington, Middlesex.	56	William York. 22 St Quintin Avenue, North Kensington, Middlesex.	10	0.943089430894309	
William York, 22 Quintin Avenue, North Kensington, Middlesex.	56	William York, 75 Lancaster Road, North Kensington, Middlesex.	73	0.7	
William York, 22 Quintin Avenue, North Kensington, Middlesex.	56	William York, 13 Burlington Road, Paddington, Middlesex. Late of 22 St Quintin Avenue, North Kensington, Middlesex.	94	0.6896551724137931	
Marcus Ward, 67-68 Chandos Street, London.	56	Marcus Ward and Company, 67 Chandos Street, Strand, London.	3	0.7474747474747475	
Marcus Ward, 67-68 Chandos Street, London.	56	Marcus Ward and Company, 67-68 Chandos Street, London.	661	0.851063829787234	
Marcus Ward, 67-68 Chandos Street, London.	56	Marcus Ward and Company, 67 and 68 Chandos Street, Convent Gardens, London.	3	0.6608695652173913	
Marcus Ward, 67-68 Chandos Street, London.	56	Francis Ward and Company, 67 Chandos Street, London.	1	0.6739130434782609	
Marcus Ward, 67-68 Chandos Street, London.	56	Marcus Ward and Company, 67-68 Chandos Street, Covent Garden, London.	12	0.7339449541284404	
Marcus Ward, 67-68 Chandos Street, London.	56	Marcus Ward and Company, 67 Chandos Street, London.	3	0.7912087912087912	
Marcus Ward, 67-68 Chandos Street, London.	56	Marcus Ward and Company, 67 Chandos Street, Covent Garden, London.	79	0.6792452830188679	
Marcus Ward, 67-68 Chandos Street, London.	56	Marcus Ward and Company , 67 and 68 Chandos Street, London.	1	0.7676767676767676	
Reginald Wellbye, 2 The Mall, Ealing.	55	Reginald Wellbye, The Mall, Ealing W.	5	0.9166666666666666	
Reginald Wellbye, 2 The Mall, Ealing.	55	Reginald Wellbye, 2 The Mall, Ealing, London.	9	0.875	
William Crooke, 103 Princes Street, Edinburgh.	55	Ehuslich Dallas, 125 Princes Street, Edinburgh.	1	0.6593406593406593	
William Crooke, 103 Princes Street, Edinburgh.	55	William Crooke, 103 Princess Street, Edinburgh.	4	0.989010989010989	
William Crooke, 103 Princes Street, Edinburgh.	55	William Fergusson, 143 Princes Street, Edinburgh.	10	0.7741935483870968	
William Crooke, 103 Princes Street, Edinburgh.	55	William Fergusson 142 Princes Street, Edinburgh.	53	0.7391304347826086	
William Crooke, 103 Princes Street, Edinburgh.	55	William Cooke, 108 Princes Street, Edinburgh.	1	0.9213483146067416	
William Crooke, 103 Princes Street, Edinburgh.	55	John Moffat, 103 Princes Street, Edinburgh.	22	0.7126436781609196	
William Crooke, 103 Princes Street, Edinburgh.	55	William Ferguson, 143 Princes Street, Edinburgh.	131	0.782608695652174	
William Crooke, 103 Princes Street, Edinburgh.	55	William Cooke, 103 Princes Street, Edinburgh.	4	0.9662921348314607	
William Crooke, 103 Princes Street, Edinburgh.	55	William Ferguson, 148 Princes Street, Edinburgh.	4	0.7608695652173914	
William Crooke, 103 Princes Street, Edinburgh.	55	William Crooke, 103 Princes Street, Edinboro'.	7	0.8888888888888888	
William Crooke, 103 Princes Street, Edinburgh.	55	J G Tunny, 93 Princes Street, Edinburgh.	1	0.6666666666666666	
A W Gamage Limited, 125-126 Holborn, London.	55	Albert Walter Gamage, 126-128, Holborn, London.	1	0.6741573033707865	
Henry Hering, 137 Regent Street.	55	Henry Hering, 137 Regent Street, London.	52	0.8571428571428571	
Henry Hering, 137 Regent Street.	55	H. Hering, 137 Regent Street.	1	0.8813559322033898	
Henry Hering, 137 Regent Street.	55	Henry Mullins, 230 Regent Street.	1	0.6666666666666666	
Henry Hering, 137 Regent Street.	55	H Hering, 137 Regent Street.	1	0.896551724137931	
Henry Hering, 137 Regent Street.	55	Henry Hiring, 137 Regent Street, London.	3	0.8	
Letts Son and Company Limited, 33 King William Street, City of London.	54	Phillips and Company, 8 King William Street, City of London.	1	0.765625	
Letts Son and Company Limited, 33 King William Street, City of London.	54	Beard and Company, 31 King William Street, London Bridge.	4	0.656	
Letts Son and Company Limited, 33 King William Street, City of London.	54	Beard and Company, 31 King William Street, London Bridge, City.	1	0.6870229007633588	
Letts Son and Company Limited, 33 King William Street, City of London.	54	Letts Son and Company Limited, 33 King William Street, London.	116	0.9384615384615385	
Letts Son and Company Limited, 33 King William Street, City of London.	54	The Standard Fire Office, Limited, 76 King William Street, City of London.	1	0.6901408450704225	
Letts Son and Company Limited, 33 King William Street, City of London.	54	Letts Son and Company Limited 33 King William Street, London.	2	0.9147286821705426	
Letts Son and Company Limited, 33 King William Street, City of London.	54	Delacres Extract of Beef Company Limited, 48 King William Street, City of London.	1	0.7248322147651006	
Letts Son and Company Limited, 33 King William Street, City of London.	54	J J Kelcher and Company, Limited, 33 King William Street, London EC.	1	0.75	
Letts Son and Company Limited, 33 King William Street, City of London.	54	Phillips and Company, 8 King William Street, London.	1	0.6833333333333333	
Letts Son and Company Limited, 33 King William Street, City of London.	54	Lenygon and Company Limited, 31 Old Burlington Street, London.	42	0.6615384615384615	
Letts Son and Company Limited, 33 King William Street, City of London.	54	John Leng and Company Limited, 186 Fleet Street, London.	2	0.6612903225806451	
Letts Son and Company Limited, 33 King William Street, City of London.	54	Beard and Company, 31 King William Street, City of London.	1	0.7777777777777778	
Letts Son and Company Limited, 33 King William Street, City of London.	54	J J Keliher & Company Limited, 33 King William Street, London.	1	0.7384615384615385	
Letts Son and Company Limited, 33 King William Street, City of London.	54	Letts Son and Company, Limited, 33 King William Street, City of London.	3	0.9784172661870504	
Letts Son and Company Limited, 33 King William Street, City of London.	54	Letts Sons and Company Limited, 33 Kings William Street, City of London.	1	0.9571428571428572	
The Mayor Aldermen and Citizens of the City of Liverpool, Municipal Buildings, Liverpool.	54	The Mayor, Aldermen and Citizens of Liverpool, Liverpool.	6	0.7638888888888888	
The Mayor Aldermen and Citizens of the City of Liverpool, Municipal Buildings, Liverpool.	54	The Lord Mayor Aldermen and Citizens of the City of Manchester.	37	0.6533333333333333	
The Mayor Aldermen and Citizens of the City of Liverpool, Municipal Buildings, Liverpool.	54	The Mayor Aldermen & Citizens of the City of Liverpool, Municipal Buildings, Liverpool.	9	0.9655172413793104	
The Mayor Aldermen and Citizens of the City of Liverpool, Municipal Buildings, Liverpool.	54	The Lord Mayor, Aldermen and Citizens of Liverpool, Liverpool.	2	0.738255033557047	
The Mayor Aldermen and Citizens of the City of Liverpool, Municipal Buildings, Liverpool.	54	The Mayor, Aldermen and Citizens of the City of Liverpool, Municipal Buildings, Liverpool.	23	0.9830508474576272	
The Mayor Aldermen and Citizens of the City of Liverpool, Municipal Buildings, Liverpool.	54	The Lord Mayor, Aldermen and Citizens of the City of Liverpool, Town Hall, Liverpool.	9	0.7906976744186046	
The Mayor Aldermen and Citizens of the City of Liverpool, Municipal Buildings, Liverpool.	54	The Lord Mayor, Aldermen and citizens of Liverpool, Liverpool.	3	0.7248322147651006	
The Mayor Aldermen and Citizens of the City of Liverpool, Municipal Buildings, Liverpool.	54	The Mayor Alderman and Citizens of the City of Liverpool, Municipal Buildings, Liverpool.	3	0.9772727272727273	
T W Bracher & Co, 3 Waterloo Road, Stockport.	54	J.W. Bracher [and Company], 3 Waterloo road, Stockport.	4	0.7346938775510204	
T W Bracher & Co, 3 Waterloo Road, Stockport.	54	T W Bracher & Co., 3 Waterloo Road, Stockport.	2	0.9662921348314607	
T W Bracher & Co, 3 Waterloo Road, Stockport.	54	J W Bracher & Co., 3 Waterloo Road, Stockport.	3	0.9438202247191011	
T W Bracher & Co, 3 Waterloo Road, Stockport.	54	TW Bracken and Co, 3 Waterloo Road, Stockport.	1	0.8089887640449438	
T W Bracher & Co, 3 Waterloo Road, Stockport.	54	William Bracher Company, 3 Waterloo Road, Stockport.	1	0.8	
T W Bracher & Co, 3 Waterloo Road, Stockport.	54	William Bracher Company 3 Waterloo Road Stockport.	1	0.7526881720430108	
T W Bracher & Co, 3 Waterloo Road, Stockport.	54	William Bracher Company, 3 Waterloo Road Stockport.	1	0.7659574468085106	
T W Bracher & Co, 3 Waterloo Road, Stockport.	54	J W Bracken and Company, 3 Waterloo Road, Stockport.	1	0.7578947368421053	
T W Bracher & Co, 3 Waterloo Road, Stockport.	54	J W Bracher & Co., Waterloo Road, Stockport.	3	0.9195402298850575	
Thomas Lewis, 200 Stratford Road, Birmingham.	54	Thomas Lewis, Merton House, 200 Stratford Road, Birmingham.	1	0.8627450980392157	
Thomas Lewis, 200 Stratford Road, Birmingham.	54	Thomas Lewis, Merton House, Stratford Road, Birmingham.	2	0.8163265306122449	
Thomas Lewis, 200 Stratford Road, Birmingham.	54	Thomas Lewis, Stratford Road, Birmingham.	1	0.9523809523809523	
Thomas Lewis, 200 Stratford Road, Birmingham.	54	Thomas Lewis, Photographer, Stratford Road, Sparkhill, Birmingham.	1	0.7339449541284404	
Thomas Lewis, 200 Stratford Road, Birmingham.	54	Thomas Lewis, Merton House, Stratford Road, Sparkbrook, Birmingham.	12	0.7272727272727273	
Thomas Lewis, 200 Stratford Road, Birmingham.	54	Clara Osborne, Stratford Road, Birmingham.	1	0.6588235294117647	
Thomas Lewis, 200 Stratford Road, Birmingham.	54	Thomas Lewis, photographer, Merton House, Stratford Road, Birmingham.	1	0.7142857142857143	
Thomas Lewis, 200 Stratford Road, Birmingham.	54	Thomas Lewis, 200 Stratford Road, Birmingham,.	12	0.9662921348314607	
Thomas Lewis, 200 Stratford Road, Birmingham.	54	Thomas Lewis, Photographer, 200 Stratford Road, Birmingham.	1	0.8627450980392157	
Thomas Lewis, 200 Stratford Road, Birmingham.	54	Thomas Lewis, Poplar Road, Sparkbrook, Birmingham.	1	0.6666666666666666	
The Chancellor, Masters and Scholars of the University of Oxford, Oxford.	54	The Chancellor Masters and Scholars of the University of Oxford, Oxford.	48	0.9790209790209791	
The Chancellor, Masters and Scholars of the University of Oxford, Oxford.	54	The Chancellor, Masters, and Scholars of the University of Oxford, Oxford.	2	0.9793103448275862	
The Chancellor, Masters and Scholars of the University of Oxford, Oxford.	54	The Chancellor Masters & Scholars of the University of Oxford, Oxford.	32	0.9361702127659575	
The Chancellor, Masters and Scholars of the University of Oxford, Oxford.	54	The Chancellor, Masters &amp; Scholars, of the University of Oxford.	22	0.8633093525179856	
The Chancellor, Masters and Scholars of the University of Oxford, Oxford.	54	The Chancellor Masters and Scholars of the University of Oxford. Oxford.	1	0.951048951048951	
The Chancellor, Masters and Scholars of the University of Oxford, Oxford.	54	Chancellor, Masters and Scolars of the University of Oxford, in the Couny of Oxfordshire.	7	0.85	
The Chancellor, Masters and Scholars of the University of Oxford, Oxford.	54	The Chancellor, Masters and Scholars of the University of Oxford, Oxford, in the County of Oxford.	4	0.8520710059171598	
Mayor, Aldermen and Burgesses of the Borough of Preston, Town Hall, Preston.	54	The Mayor Aldermen and Burgesses of the Borough of Brighton, The Town Hall, Brighton.	15	0.7924528301886793	
Mayor, Aldermen and Burgesses of the Borough of Preston, Town Hall, Preston.	54	The Mayor Aldermen and Burgesses of the Borough of Brighton, the Town Hall, Brighton.	1	0.7924528301886793	
Mayor, Aldermen and Burgesses of the Borough of Preston, Town Hall, Preston.	54	The Mayor Alderman and Burgesses of the County Borough of Southport, Town Hall, Southport.	14	0.6707317073170732	
Mayor, Aldermen and Burgesses of the Borough of Preston, Town Hall, Preston.	54	The Mayor, Aldermen and Burgesses of the County Borough of Oldham, Town Hall, Oldham.	27	0.7421383647798742	
Mayor, Aldermen and Burgesses of the Borough of Preston, Town Hall, Preston.	54	The Mayor, Aldermen and Burgesses of the County Borough of Brighton, Town Hall, Brighton.	9	0.7975460122699386	
Mayor, Aldermen and Burgesses of the Borough of Preston, Town Hall, Preston.	54	The Mayor Alderman and Burgesses of the Borough of Maidstone, Town Hall, Maidstone.	1	0.7770700636942676	
Mayor, Aldermen and Burgesses of the Borough of Preston, Town Hall, Preston.	54	The Mayor, Aldermen and Burgesses of the Borough of Blackpool, The Town Hall, Blackpool.	1	0.7283950617283951	
Mayor, Aldermen and Burgesses of the Borough of Preston, Town Hall, Preston.	54	The Mayor, Aldermen and Burgesses of the County Borough of Brighton.	1	0.704225352112676	
Mayor, Aldermen and Burgesses of the Borough of Preston, Town Hall, Preston.	54	The Mayor, Aldermen and Burgesses of the Borough of Brighton, Brighton, Sussex.	31	0.7058823529411765	
Ernest Litchfield Vasey, 18 Cassio Road, Watford, Hertfordshire.	54	Ernest Litchfield Vasey, 4 Francis Road, Watford.	642	0.6666666666666666	
Ernest Litchfield Vasey, 18 Cassio Road, Watford, Hertfordshire.	54	Ernest Litchfield Vasey, 4, Francis Road, Watford.	97	0.6785714285714286	
Ernest Litchfield Vasey, 18 Cassio Road, Watford, Hertfordshire.	54	Ernest Litchfield Vasey, 18 Cassio Road, Watford, Herts.	41	0.8983050847457628	
Ernest Litchfield Vasey, 18 Cassio Road, Watford, Hertfordshire.	54	Ernest Litchfield Vasey, 4 Francis Road, Watford, [Hertfordshire].	1	0.796875	
Ernest Litchfield Vasey, 18 Cassio Road, Watford, Hertfordshire.	54	Ernest Lichfield Vasey, 4 Francis Road, Watford, Hertfordshire.	1	0.816	
Ernest Litchfield Vasey, 18 Cassio Road, Watford, Hertfordshire.	54	Ernest Litchfield Vasey, 4 Francis Road, Watford, Herts.	29	0.7288135593220338	
Ernest Litchfield Vasey, 18 Cassio Road, Watford, Hertfordshire.	54	Ernest Litchfield Vasey, 11 Francis Road, Watford, Hertfordshire.	30	0.8503937007874016	
Ernest Litchfield Vasey, 18 Cassio Road, Watford, Hertfordshire.	54	Ernest Litchfield Vasey, 4 Francis Road, Watford, Hertfordshire.	84	0.8412698412698413	
Ernest Litchfield Vasey, 18 Cassio Road, Watford, Hertfordshire.	54	Ernest Litchfield Vasey, 4 Francis Road,Watford, Hertfordshire.	1	0.816	
Francis Wilmot Rose, trading as Chester Vaughan, 51 Avenue Road, Acton, London.	54	Chester Vaughan, Avenue Road, Acton, London.	2	0.7107438016528925	
Francis Wilmot Rose, trading as Chester Vaughan, 51 Avenue Road, Acton, London.	54	Ernest Aubrey Sweetman, c/o Francis Wilmot Rose, trading as Chester Vaughan, 51 Avenue Road, Acton, London.	21	0.8478260869565217	
Francis Wilmot Rose, trading as Chester Vaughan, 51 Avenue Road, Acton, London.	54	William Jones Evans, c/o Francis Wilmot Rose, trading as Chester Vaughan, 51 Avenue Road, Acton, London.	27	0.861878453038674	
Francis Wilmot Rose, trading as Chester Vaughan, 51 Avenue Road, Acton, London.	54	Albert Holden, c/o Francis Wilmot Rose, trading as Chester Vaughan, 51 Avenue Road, Acton, London.	6	0.8914285714285715	
George Hogarth Turner, 1 Princes Street, Hanover Square, London.	54	Carlo Pellegrini, 8 George Street, Hanover Square, London.	2	0.7	
George Hogarth Turner, 1 Princes Street, Hanover Square, London.	54	George H Turner, 1 Princes Street, Hanover Square, London. John R Smith, 19 Cloudesley Street, Islington.	1	0.6826347305389222	
Birket Foster, The Hill, Witley, Surrey.	53	Birkett Foster, The Hill, Witley, Surrey.	12	0.9873417721518988	
Birket Foster, The Hill, Witley, Surrey.	53	Birket Foster, Witley, Surrey.	32	0.8529411764705882	
Birket Foster, The Hill, Witley, Surrey.	53	Birket Foster, The Hill, Witley, Godalming, Surrey.	1	0.8764044943820225	
Birket Foster, The Hill, Witley, Surrey.	53	Birket Foster, Witley, near Godalming, Surrey.	2	0.7142857142857143	
Birket Foster, The Hill, Witley, Surrey.	53	Birket Foster, The Hill, Whitley, Surrey.	7	0.9620253164556962	
Birket Foster, The Hill, Witley, Surrey.	53	Birket Foster, Whitley, Surrey.	3	0.8115942028985508	
William Pankhurst Marsh, 13 Waterloo Square, Bognor.	53	William Parkhurst Marsh, 13 Waterloo Square, Bognor.	1	0.9607843137254902	
William Pankhurst Marsh, 13 Waterloo Square, Bognor.	53	William Pankhurst Marsh, 4 Somerset Terrace, Bognor.	1	0.6862745098039216	
William Fergusson 142 Princes Street, Edinburgh.	53	William Crooke, 103 Princes Street, Edinburgh.	55	0.7391304347826086	
William Fergusson 142 Princes Street, Edinburgh.	53	William Crooke, 103 Princess Street, Edinburgh.	4	0.7526881720430108	
William Fergusson 142 Princes Street, Edinburgh.	53	William Fergusson, 143 Princes Street, Edinburgh.	10	0.9263157894736842	
William Fergusson 142 Princes Street, Edinburgh.	53	William Cooke, 108 Princes Street, Edinburgh.	1	0.7472527472527473	
William Fergusson 142 Princes Street, Edinburgh.	53	William Ferguson, 143 Princes Street, Edinburgh.	131	0.9148936170212766	
William Fergusson 142 Princes Street, Edinburgh.	53	William Cooke, 103 Princes Street, Edinburgh.	4	0.7472527472527473	
William Fergusson 142 Princes Street, Edinburgh.	53	William Ferguson, 148 Princes Street, Edinburgh.	4	0.9148936170212766	
George Charles Wallich, 2 Warwick Gardens, Kensington.	53	George Charles Wallich, 60 Holland Road, Kensington.	12	0.6730769230769231	
George Charles Wallich, 2 Warwick Gardens, Kensington.	53	George Charles Wallich MD, Trevor House, 2 Warwick Gardens, Kensington.	1	0.8455284552845529	
George Charles Wallich, 2 Warwick Gardens, Kensington.	53	G C Wallich, 2 Warwick Gardens, Kensington.	3	0.8421052631578947	
Raphael Tuck and Sons, 72 and 73 Coleman Street, London.	53	Raphael Tuck and Sons 72 and 73 Coleman Street, City of London.	7	0.905982905982906	
Raphael Tuck and Sons, 72 and 73 Coleman Street, London.	53	Raphael Tuck & Sons, 72/73 Coleman Street, City of London.	4	0.8035714285714286	
Raphael Tuck and Sons, 72 and 73 Coleman Street, London.	53	Raphael Tuck and Sons, 72 and 73 Coleman Street, City of London.	8	0.9322033898305084	
Raphael Tuck and Sons, 72 and 73 Coleman Street, London.	53	Raphael Tuck & Sons, 72/3 Coleman Street, City of London.	25	0.7927927927927928	
Raphael Tuck and Sons, 72 and 73 Coleman Street, London.	53	Raphael Tuck & Sons, 72/73 24 & 12 Coleman Street, City of London.	1	0.7666666666666667	
Thomas Andrew Green & James Green, both deceased, and both of Grasmere, Westmoreland, who died 27 October 1902 & 31 January 1903 respectively.	53	Thomas Andrew Green, deceased, Grasmere, Westmoreland, who died 27 October 1902.	6	0.7090909090909091	
Joseph Mansell, 35 Red Lion Square, London.	52	Joseph Solomon, 22 Red Lion Square, London.	3	0.7380952380952381	
Joseph Mansell, 35 Red Lion Square, London.	52	Joseph Mansell, 35 Red Lion Square, London,.	2	0.9647058823529412	
Joseph Mansell, 35 Red Lion Square, London.	52	J. Manswell, 35 Red Lion Square, London.	2	0.8641975308641975	
Joseph Mansell, 35 Red Lion Square, London.	52	John Hall, 23a Red Lion Square, London.	1	0.7	
Joseph Mansell, 35 Red Lion Square, London.	52	John Langford, 19 Red Lion Square, London.	3	0.6506024096385542	
Joseph Mansell, 35 Red Lion Square, London.	52	Sigismand Rosenthal, 2 Red Lion Square, London.	1	0.6590909090909091	
Joseph Mansell, 35 Red Lion Square, London.	52	S Rosenthal, 2 Red Lion Square, London.	4	0.7	
Joseph Mansell, 35 Red Lion Square, London.	52	Joseph Mansell, 35 Red Lion Square, London..	7	0.9882352941176471	
Joseph Mansell, 35 Red Lion Square, London.	52	Joseph Mansell, Red Lion Square, London.	6	0.9629629629629629	
Joseph Mansell, 35 Red Lion Square, London.	52	Joseph Mansells, 35 Red Lion Square, London.	1	0.9647058823529412	
Joseph Mansell, 35 Red Lion Square, London.	52	J Mansell, 35 Red Lion Square, London.	1	0.9113924050632911	
Joseph Mansell, 35 Red Lion Square, London.	52	Joseph Mansell, 35 Red Lion Square, London WC.	2	0.9425287356321839	
Joseph Mansell, 35 Red Lion Square, London.	52	Joseph Mansell, 35 Red Lion Square, Holborn, London.	6	0.9032258064516129	
Joseph Mansell, 35 Red Lion Square, London.	52	Joseph Mausell & Co. Ltd., 35 Red Lion Square, London WC.	1	0.7755102040816326	
Joseph Mansell, 35 Red Lion Square, London.	52	Joseph Mansill, 35 Red Lion Square, London.	1	0.9523809523809523	
W A Mansell and Company, 2 Percy Street, London.	52	Histed and Company, 42 Baker Street, London.	4	0.6666666666666666	
W A Mansell and Company, 2 Percy Street, London.	52	A S Cattell and Company, Farringdon Street, London.	1	0.6597938144329897	
W A Mansell and Company, 2 Percy Street, London.	52	W. A. Mansell and Company, 405 Oxford Street, London, W.	18	0.7058823529411765	
W A Mansell and Company, 2 Percy Street, London.	52	William Axon Mansell and Company, 2 Percy Street, London.	244	0.8737864077669902	
W A Mansell and Company, 2 Percy Street, London.	52	William Avon Mansell and Company, 316-317 Oxford Street, London.	3	0.6727272727272727	
W A Mansell and Company, 2 Percy Street, London.	52	W A Mansell and Company, 316 Oxford Street, London.	2	0.8041237113402062	
W A Mansell and Company, 2 Percy Street, London.	52	Berens and company, Cannon Street, London.	1	0.6818181818181818	
W A Mansell and Company, 2 Percy Street, London.	52	Cassell Smith and Company, 80 Fenchurch Street, London.	1	0.6534653465346535	
W A Mansell and Company, 2 Percy Street, London.	52	Tubbs Hiscock and Company, 1 Fell Street, London.	2	0.6526315789473685	
W A Mansell and Company, 2 Percy Street, London.	52	G A Witt and Company, 45 Lime Street, London.	6	0.6593406593406593	
W A Mansell and Company, 2 Percy Street, London.	52	R Gay and Company, 75 Fleet Street, London.	1	0.651685393258427	
W A Mansell and Company, 2 Percy Street, London.	52	A Meyer and Company, 11 Coleman Street, London.	1	0.6881720430107527	
W A Mansell and Company, 2 Percy Street, London.	52	W A Mansell and Company, 2 Percy Street, Rathbone Place, London.	5	0.8545454545454545	
W A Mansell and Company, 2 Percy Street, London.	52	W A Mansell and Company, 316-317 Oxford Street, London.	3	0.7722772277227723	
W A Mansell and Company, 2 Percy Street, London.	52	W A Mansell and Company, 316 -317 Oxford Street, London.	1	0.7647058823529411	
W A Mansell and Company, 2 Percy Street, London.	52	William Axon Mansell and Company, 2 Percy Street, Rathbone Place, London.	36	0.7563025210084033	
W A Mansell and Company, 2 Percy Street, London.	52	Grant and Company, Turnmill Street, London.	5	0.6966292134831461	
W A Mansell and Company, 2 Percy Street, London.	52	E E Meakin and Company, 22 Fenchurch Street, London.	1	0.6530612244897959	
W A Mansell and Company, 2 Percy Street, London.	52	William Axon Mansell and Company, 2 Priory Street, London.	1	0.7884615384615384	
W A Mansell and Company, 2 Percy Street, London.	52	Mansell and Company, 316-317 Oxford Street, London.	6	0.7216494845360825	
W A Mansell and Company, 2 Percy Street, London.	52	H Pound and Company, Leadenhall Street, London.	1	0.6666666666666666	
W A Mansell and Company, 2 Percy Street, London.	52	Gann, Jones and Company, 21 Bury Street, London.	1	0.6595744680851063	
W A Mansell and Company, 2 Percy Street, London.	52	Blumberg and Company, 2 Cannon Street, London.	1	0.6956521739130435	
W A Mansell and Company, 2 Percy Street, London.	52	Reeves and Company, Finsbury Street, London.	1	0.6666666666666666	
W A Mansell and Company, 2 Percy Street, London.	52	Grant and Company, 72 Turnmill Street, London.	2	0.6956521739130435	
W A Mansell and Company, 2 Percy Street, London.	52	Henry and Company, 92 Strand, London.	1	0.6506024096385542	
W A Mansell and Company, 2 Percy Street, London.	52	Mansell and Company, 271 Oxford Street, London.	1	0.7741935483870968	
W A Mansell and Company, 2 Percy Street, London.	52	W C Jay and Company, 247 Regent Street, London.	1	0.6666666666666666	
W A Mansell and Company, 2 Percy Street, London.	52	London Printing and Design Company, Mansell Street, Aldgate, London.	1	0.6666666666666666	
W A Mansell and Company, 2 Percy Street, London.	52	H Merten and Company, 27 Lombard Street, London.	1	0.6595744680851063	
W A Mansell and Company, 2 Percy Street, London.	52	Rumpff and Company, 52 Lime Street, London.	1	0.651685393258427	
W A Mansell and Company, 2 Percy Street, London.	52	Grant and Company, 72-78 Turnmill Street, London.	1	0.6526315789473685	
W A Mansell and Company, 2 Percy Street, London.	52	Moeller and Company, 197 Bermondsey Street, London.	1	0.6804123711340206	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson and Company Limited, 2 St Swithin Street, Aberdeen.	633	0.9122807017543859	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson & Company, 2 St Swithin Street, Aberdeen.	35	0.9423076923076923	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson &amp; Company, 2 St Swithin Street Aberdeen.	39	0.8785046728971962	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson &amp; Company, 2 St Swithin Street, Aberdeen.	23	0.9074074074074074	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	0.8717948717948718	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson and Company Limited, St Swithin Street, Aberdeen.	10	0.8928571428571429	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G.W. Wilson & Company, 2 St Swithin Street, Aberdeen.	81	0.8761904761904762	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	B W Wilson and Co, 2 St Swithin Street, Aberdeen.	1	0.9108910891089109	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson & Company Limited, 2 St Swithin Street, Aberdeen.	159	0.8571428571428571	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson &amp; Company Limited, 2 St Swithin Street, Aberdeen.	1	0.8275862068965517	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson & Company, 2, St Swithin Street, Aberdeen.	16	0.9142857142857143	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson and Company Limited. St Swithin Street, Aberdeen.	2	0.875	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G N Wilson and Company Limited, St Swithin Street, Aberdeen.	2	0.8571428571428571	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	GW Wilson and Company Limited, 2 St Swithin Street, Aberdeen.	24	0.8849557522123894	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson & Company Limited, 2 Saint Swithin Street, Aberdeen.	66	0.8173913043478261	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	GW Wilson, 2 Saint Swithin Street, Aberdeen.	315	0.7708333333333334	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	GW Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	28	0.8448275862068966	
G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	G W Wilson and Company Limited, in liquidation, 2 St Swithin Street, Aberdeen.	2	0.8	
